id;Код подразделения;type;Заданий без нарушений срока;более 30 дней средняя просрочка;более 30 дней число просрочек;до 30 дней средняя просрочка;до 30 дней число просрочек;до 7 дней средняя просрочка;до 7 дней число просрочек;Образование;Специальность;Табельный номер руководителя;Обучений количество;Будни FromUser Число звонков;Будни FromUser Время звонков;Будни ToUser Число звонков;Будни ToUser Время звонков;Выходные дни FromUser Число звонков;Выходные дни FromUser Время звонков;Выходные дни ToUser  Число звонков;Выходные дни ToUser Время звонков ;Будни Нет опоздания;Будни Нет опоздания Время опозданий;Будни Опоздание;Будни Опоздание Время опозданий;Выходные дни Нет опоздания;Выходные дни Нет опоздания Время опозданий;Выходные дни Опоздание;Выходные дни Опоздание Время опозданий;Будни Дни Всего;Будни Среднее время;Выходные дни Всего;Выходные дни Среднее время;Будни Компьютер всего;Будни Компьютер среднее;Выходные Компьютер всего;Выходные Компьютер среднее;Будни Монитор количество;Будни Монитор активность;Будни Монитор общее;Выходные Монитор количество;Выходные Монитор активность;Выходные Монитор общее
ОРГ1-02511;ОРГ1;3;1125;287.846153846154;26;11.9166666666667;12;2.6043956043956;91;Высшее образование, Повышение квалификации;Промышленное и гражданское строительство, не указано;ОРГ1-02511;2;5675;295.506944444444;4790;290.844166666667;29;2.93444444444444;22;1.35388888888889;97;2.17508444444444;48;288.572641388889;8;0.264219444444444;28;204.556271666667;32;9.05625;4;1.7875;32;11716.6875;5;2882;207;1590.68115942029;2074.73913043478;21;522;615.619047619048
ОРГ1-00999;ОРГ1;2;6;43;1;0;0;1;1;Высшее образование - бакалавриат, Высшее образование - специалитет, магистратура;Управление в технических системах, Управление в технических системах;не указано;2;null;null;null;null;null;null;null;null;117;0.952980277777778;7;9.46921861111111;0;0;1;12.3268841666667;25;8.67066666666667;0;0;123;22489.7642276423;1;300;1426;1657.23983169705;2462.1683029453;1;1;1
ОРГ1-01432;ОРГ1;0;47;0;0;13;3;1.66666666666667;3;null;null;null;null;83;5.63138888888889;557;24.4666666666667;0;0;0;0;113;0.07755;4;19.8590408333333;1;0;5;23.5587769444444;32;8.86458333333333;0;0;117;30073.2136752137;6;2300.66666666667;2288;1323.1013986014;4221.24125874126;68;79.6617647058823;57595.3676470588
ОРГ2-00746;ОРГ2;0;39;132.142857142857;7;23.3333333333333;3;4.16666666666667;6;Высшее образование;Промышленное и гражданское строительство;ОРГ2-00125;1;null;null;null;null;null;null;null;null;73;4.74230277777778;38;50.3506980555556;0;0;1;8.66827222222222;null;null;null;null;109;3591.50458715596;1;8707;700;473.168571428571;1161.59714285714;5;1537;1693
ОРГ1-02155;ОРГ1;2;67;52.8333333333333;6;19.3636363636364;11;2.1;10;Среднее профессиональное образование, Повышение квалификации;Машинист крана (крановщик), не указано;не указано;2;4769;61.1894444444444;3471;48.0780555555556;496;5.95805555555555;299;3.70805555555556;110;1.54627916666667;23;30.2648677777778;20;0.092525;8;11.2992272222222;null;null;null;null;132;18282.8560606061;28;10535.7857142857;1572;1286.40458015267;6138.03562340967;332;854.572289156627;12068.015060241
ОРГ1-01446;ОРГ1;2;36;555.5;2;0;0;4;1;null;null;null;null;1719;67.9166666666667;921;38.3491666666667;29;0.749444444444444;20;0.525;48;0.0659130555555556;32;72.5341097222222;3;0;3;17.1395825;null;null;null;null;79;9517.3417721519;6;3157.33333333333;643;1046.93312597201;6007.8367029549;38;500.157894736842;30878.7894736842
ОРГ1-00460;ОРГ1;0;12;0;0;0;0;4;1;Высшее образование, Высшее образование;Машины и аппараты химических производств, Технологические машины и оборудование;ОРГ1-00598;2;287;26.5508333333333;87;15.4408333333333;0;0;0;0;112;0.382719722222222;12;44.59864;0;0;14;63.1511447222222;null;null;null;null;123;24737.4146341463;14;10787.3571428571;1733;1625.60011540681;2597.7576457011;131;1121.93893129771;1730.27480916031
ОРГ1-00438;ОРГ1;1;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;32;8.72135416666666;1;0.0666666666666667;135;26704.6888888889;1;300;1605;1945.4785046729;2566.92710280374;1;96;96
ОРГ1-00947;ОРГ1;0;42;385;1;0;0;0;0;Высшее образование;Промышленное и гражданское строительство;ОРГ1-00483;1;269;5.07277777777778;212;4.97638888888889;0;0;0;0;226;0.883109444444444;93;473.770751111111;1;0;7;46.5234175;31;8.86505376344086;0;0;120;22320.6166666667;2;6154.5;1557;1547.07642903019;5738.33012202954;42;264.857142857143;65578.0714285714
ОРГ2-05220;ОРГ2;0;null;null;null;null;null;null;null;Среднее (полное) общее образование;не указано;не указано;1;null;null;null;null;null;null;null;null;174;0.801856666666667;43;135.732118611111;26;0.0145758333333333;8;17.1308113888889;null;null;null;null;215;10285.3023255814;34;10541.0588235294;1291;1368.63826491092;5503.8249419055;199;1418.25628140704;7194.03015075377
ОРГ1-02495;ОРГ1;0;40;86.3333333333333;3;10;4;5;2;Высшее образование, Высшее образование - специалитет, магистратура;Строительство, Строительство;ОРГ1-00483;2;65;4.44722222222222;10;2.74361111111111;0;0;0;0;109;0.345340833333333;9;17.5291427777778;1;0.0222508333333333;4;28.0622797222222;32;8.36145833333333;0;0;117;30526.5042735043;5;16146.2;2132;1421.99015009381;2222.7148217636;66;915.045454545454;20583.7878787879
ОРГ1-01970;ОРГ1;2;354;55.5;4;13.3333333333333;51;2.96116504854369;206;Высшее образование;Менеджмент организации;не указано;1;592;10.4197222222222;843;19.4561111111111;0;0;3;0.065;230;1.37127222222222;36;79.7762594444444;2;0;2;0.416672222222222;22;9.15984848484849;0;0;264;16225.9696969697;4;21235;1982;1615.82996972755;5818.67154389506;89;845.280898876404;58252.4382022472
ОРГ1-00747;ОРГ1;2;180;0;0;9.66666666666667;3;2.17647058823529;17;Высшее образование, Высшее образование, Повышение квалификации;экономика и управление на предприятии, Промышленное и гражданское строительство, не указано;ОРГ1-00747;3;1289;45.4680555555555;1162;55.8266666666667;5;0.831388888888889;1;0.109722222222222;97;1.43484944444444;5;13.230665;0;0;1;1.1573325;30;8.94111111111111;0;0;101;26413.9504950495;1;300;1258;1692.93481717011;2039.94356120827;5;13.6;17269.6
ОРГ1-02895;ОРГ1;2;2;113;2;0;0;2;1;Высшее образование;экономика и управление аграрным производством;ОРГ1-02802;1;1435;34.5497222222222;490;19.1713888888889;42;0.527777777777778;31;1.01638888888889;42;2.03052722222222;165;642.224601666667;3;0.124453611111111;18;58.0646180555555;null;null;null;null;207;12750.768115942;21;7003.33333333333;1342;1471.0305514158;1918.41281669151;127;895.913385826772;1170.48818897638
ОРГ1-02634;ОРГ1;2;140;67.6666666666667;3;17.25;4;5.10526315789474;19;Среднее профессиональное образование, Высшее образование;Вычислительные машины, комплексы, системы и сети, Автоматизация технологических процессов и производств;не указано;2;1959;42.5363888888889;1151;36.0483333333333;92;1.225;68;1.22527777777778;109;0.820136388888889;17;75.6642047222222;17;0.620034444444444;6;24.9159463888889;null;null;null;null;125;17758.608;23;12851.7391304348;1337;1510.4502617801;7104.67015706806;217;1260.32718894009;15424.4608294931
ОРГ1-00573;ОРГ1;2;14;285;7;0;0;0;0;Высшее образование, Повышение квалификации;Автоматизация технологических процессов и производств, Автоматизация технологических процессов и производств;не указано;2;163;11.4883333333333;210;10.8505555555556;0;0;0;0;98;0.519207777777778;12;44.8379333333333;0;0;3;23.4222555555556;8;8.32916666666667;0;0;109;13234.5504587156;3;1302;1219;1006.73092698934;2381.3412633306;14;137.357142857143;18604.5
ОРГ1-02615;ОРГ1;2;153;184;7;17.375;8;3;2;Высшее образование;Юриспруденция;ОРГ1-01328;1;859;20.0172222222222;1079;22.9483333333333;0;0;1;0.000277777777777778;128;2.14533361111111;4;6.89581833333333;0;0;3;21.2445647222222;31;8.40591397849462;0;0;131;21887.7633587786;3;4003;1423;1751.15952213633;2729.68728039353;20;595.6;13088.2
ОРГ1-00388;ОРГ1;2;32;89;1;13;1;3.33333333333333;6;Среднее (полное) общее образование;не указано;ОРГ1-00915;1;45;1.3875;23;1.58388888888889;0;0;0;0;120;1.01224694444444;5;4.57540166666667;0;0;4;17.070705;null;null;null;null;124;23829.064516129;4;2026;1341;2011.51081282625;3065.83072334079;15;419.666666666667;503.533333333333
ОРГ1-01780;ОРГ1;0;40;43;2;17.2;5;3.875;8;Высшее образование - бакалавриат, Высшее образование - специалитет, магистратура;Химическая технология, Химическая технология;не указано;2;15;0.944722222222222;456;8.20638888888889;0;0;0;0;118;3.92432;77;250.845345555556;1;0;9;61.5460641666667;54;8.47716049382716;0;0;193;13007.6010362694;10;1440.7;1456;1463.97802197802;2130.10782967033;32;254.9375;545.65625
ОРГ1-01397;ОРГ1;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;20;8.85083333333333;4;6.41666666666666;142;23115.0211267606;8;9266;2309;1246.76396708532;1700.82286704201;77;807.818181818182;1005.80519480519
ОРГ1-00977;ОРГ1;0;20;0;0;8;1;3;1;Высшее образование - бакалавриат, Высшее образование, Повышение квалификации, Повышение квалификации;Экономика, Экономика и управление на предприятии (в машиностроении), не указано, Сметное дело;ОРГ1-00092;4;749;22.2586111111111;394;13.2363888888889;0;0;0;0;110;1.37034277777778;7;9.66160833333333;1;0;3;5.38069638888889;32;8.840625;0;0;116;25528.3879310345;4;17180.25;1478;1755.23883626522;5039.36874154262;76;900.184210526316;37762.9342105263
ОРГ1-00981;ОРГ1;2;13;0;0;17;1;3.44444444444444;9;Высшее образование;Химическая технология органических веществ;не указано;1;930;51.3255555555555;472;19.0877777777778;0;0;1;0.000277777777777778;115;0.964221111111111;45;138.928759444444;0;0;5;43.2602944444444;22;8.56212121212121;0;0;159;15229.5283018868;5;11350.4;1742;1280.99253731343;5404.36050516648;60;932.783333333333;24276.25
ОРГ1-01510;ОРГ1;1;112;102.356060606061;132;18.5294117647059;34;4.61538461538462;13;Высшее образование;Машины и аппараты химических производств и предприятий строительных материалов;не указано;1;1833;32.5683333333333;2414;40.5005555555556;0;0;0;0;122;0.141941666666667;30;110.900829722222;1;0;1;2.25477416666667;32;8.1546875;0;0;152;14379.7302631579;2;1050.5;1484;1296.66981132075;7300.43935309973;61;13.7704918032787;74192.7704918033
ОРГ1-00289;ОРГ1;0;68;0;0;19.5714285714286;7;3.69230769230769;13;Среднее профессиональное образование, Высшее образование, Высшее образование, Переподготовка;Переработка нефти и газа, Химическая технология природных энергоносителей и углеродных материалов, Финансы и кредит, не указано;ОРГ1-00044;4;386;11.8172222222222;185;7.81555555555556;0;0;0;0;101;0.154847222222222;8;21.4446166666667;0;0;3;16.9752122222222;24;8.83888888888889;0;0;108;28375.1666666667;3;8014.66666666667;1311;2160.33180778032;7404.57818459191;63;348.222222222222;59890.619047619
ОРГ1-02810;ОРГ1;2;null;null;null;null;null;null;null;Высшее образование;Проектирование, сооружение и эксплуатация г/н проводов и г/н хранилищ;не указано;1;3828;160.278611111111;2904;222.513333333333;23;0.794166666666667;14;0.0686111111111111;89;0.8065825;44;86.4106377777778;10;0.158971388888889;4;6.39078611111111;null;null;null;null;132;9441.49242424242;14;2529.5;966;1095.95134575569;2878.67080745342;81;325.246913580247;6745.27160493827
ОРГ2-06138;ОРГ2;1;null;null;null;null;null;null;null;Высшее образование;Зоотехния;не указано;1;null;null;null;null;null;null;null;null;106;0.0192519444444444;23;52.0038516666667;20;0;1;4.37034361111111;null;null;null;null;null;null;null;null;null;null;null;null;null;null
ОРГ2-02978;ОРГ2;2;8;50.5555555555556;9;12.8;5;4.33333333333333;6;Высшее образование;Механизация сельского хозяйства;не указано;1;null;null;null;null;null;null;null;null;84;0.191865;30;126.853720277778;11;0;8;20.2963722222222;null;null;null;null;112;12695.5178571429;19;9160.78947368421;941;1256.69394261424;1561.348565356;144;998.319444444444;1149.27083333333
ОРГ1-00655;ОРГ1;2;877;139;4;14.3333333333333;3;1.54929577464789;426;Высшее образование, Повышение квалификации;Специалист книжного дела, Руководство кадровой службой. Кадровое делопроизводство и трудовое законодательство.;ОРГ1-00655;2;2579;50.5833333333334;2241;43.4197222222222;17;0.241666666666667;22;0.461388888888889;245;1.59574944444444;40;126.562612777778;4;0;16;50.2674838888889;22;10.3378787878788;0;0;283;19934.5123674912;20;15035.05;1950;2030.72051282051;5867.42358974359;156;1500.3141025641;28330.7884615385
